ambient_temp,humidity,body_temp,duration,hour,heat_index,temp_humidity_stress,body_temp_deviation,time_of_day,risk_label
-1.2046019018775689,-1.4357433419590058,0.0241265762613199,-0.5801106839544669,-1.2419108138845802,-0.7574755433492723,-1.2075678931457743,0.024126576261320455,-0.87947640163125,0
-1.1636087230665397,-1.0772931071506304,-0.007748800401724322,-0.5801106839544669,-0.7420588365171881,-0.7456378026882116,-1.0292777013397278,-0.007748800401723776,-0.87947640163125,0
-0.9313140431373751,-1.5013750750929336,0.0241265762613199,-0.8831585281579791,-0.7420588365171881,-0.7267537878241386,-1.1989815454076322,0.024126576261320455,-0.87947640163125,0
0.46245403643761385,-0.8904950974617589,-2.0700856705006556,-0.7376955629402931,0.5075711069012921,-0.35583791377756957,-0.5666692206027666,-2.0700856705006556,0.44068329366355535,1
-0.5213822550270841,-0.2341777661224804,-2.274088081144136,-0.8649756575057683,-0.49213284783349204,-0.6004845541061576,-0.419447550313825,-2.274088081144136,-0.87947640163125,1
-0.23443000334988084,-0.5875794060743996,-1.630205472550652,-0.9255852263464708,2.0071270390034686,-0.5494695288763483,-0.5424488812971668,-1.630205472550652,1.7608429889583606,1
-0.5213822550270841,-0.2341777661224804,-2.261337930478919,-0.9861947951871732,-0.49213284783349204,-0.6004845541061576,-0.419447550313825,-2.261337930478919,-0.87947640163125,1
-0.8356632925783073,-1.0873902968635423,-0.07149955372781276,-0.4285867618527107,-0.7420588365171881,-0.705896816183222,-0.9677865340203338,-0.07149955372781223,-0.87947640163125,0
-1.1362799371925205,-1.0470015380118947,0.18350345957653874,-0.4285867618527107,-0.49213284783349204,-0.7422555910707656,-1.0090655907348975,0.18350345957653935,-0.87947640163125,0
-1.0406291866334527,-1.334771444829886,-0.10337493039085473,-0.5801106839544669,-0.9919848252008842,-0.7374641246127173,-1.1321144125796225,-0.1033749303908542,-0.87947640163125,0
-1.0269647936964428,-1.1227304608587345,-0.10337493039085473,-0.731634606056223,-0.49213284783349204,-0.7318271052503074,-1.0241011974489231,-0.1033749303908542,-0.87947640163125,0
-0.23443000334988084,-0.5875794060743996,-1.910708787185437,-0.8013356102230308,2.0071270390034686,-0.5494695288763483,-0.5424488812971668,-1.910708787185437,1.7608429889583606,1
1.09101611154006,-1.0924388917199985,-0.5655678920049902,-0.8801280497159439,0.5075711069012921,-0.15093225995397094,-0.5820562596910303,-0.5655678920049899,0.44068329366355535,1
-0.23443000334988084,-0.4866075089452798,-1.7832072805332624,-1.004377665839384,0.25764511821759606,-0.5387591920877697,-0.4810906883896464,-1.7832072805332622,0.44068329366355535,1
-0.09778607397978388,0.6543749286137737,0.21537883623958295,-0.5801106839544669,-0.7420588365171881,-0.291012191109856,0.2726652671451803,0.2153788362395836,-0.87947640163125,1
0.7220775022407979,0.22019577095855858,0.6616341095221953,-0.12553891764919844,0.007719129533900028,0.11288024620681064,0.3140962946161718,0.661634109522196,0.44068329366355535,2
-1.0269647936964428,-1.1277790557151903,-0.10337493039085473,-0.8831585281579791,-0.9919848252008842,-0.7318271052503074,-1.02661821310225,-0.1033749303908542,-0.87947640163125,0
0.7494062881148177,0.5836946006233898,0.4703818495439322,-0.12553891764919844,0.25764511821759606,0.2943922696764082,0.5946723036700646,0.4703818495439329,0.44068329366355535,2
-0.9039852572633558,-0.6935998980599755,0.18350345957653874,-0.5801106839544669,-0.49213284783349204,-0.705333114246981,-0.7786114367851823,0.18350345957653935,-0.87947640163125,0
-1.2046019018775689,-1.1782650042797502,-0.007748800401724322,-0.8831585281579791,-0.9919848252008842,-0.751556673018742,-1.08549738304555,-0.007748800401723776,-0.87947640163125,0
1.1593380762251086,-1.1429248402845582,-0.5655678920049902,-0.8710366143898387,0.5075711069012921,-0.13740341348418736,-0.6086511420658067,-0.5655678920049899,0.44068329366355535,1
-0.6716905773341906,-0.5774822163614874,0.34288034289175756,-0.4285867618527107,-0.242206859149796,-0.6591095554752201,-0.6554581350454135,0.3428803428917582,-0.87947640163125,1
-1.1089511513185013,-1.0974874865764546,-0.13525030705389895,-0.5801106839544669,-0.49213284783349204,-0.7405644852620427,-1.0279859499100958,-0.13525030705389843,-0.87947640163125,0
-0.5213822550270841,-0.2341777661224804,-2.242212704481093,-0.928615704788506,-0.49213284783349204,-0.6004845541061576,-0.419447550313825,-2.242212704481093,-0.87947640163125,1
1.213995647973147,1.4217613467950836,1.2353908894569823,1.238176381266607,1.0074230842686842,1.3268123659017745,1.4719424914911752,1.2353908894569832,0.44068329366355535,3
-0.23443000334988084,-0.4866075089452798,-1.8342078831941324,-0.04977695659832036,2.2570530276871645,-0.5387591920877697,-0.4810906883896464,-1.8342078831941324,3.081002684253166,1
1.0363585397920214,1.2349633371062119,0.6616341095221953,-0.12553891764919844,0.007719129533900028,0.9618153621857362,1.2284473470055424,0.661634109522196,0.44068329366355535,2
-0.23443000334988084,-0.5875794060743996,-1.8660832598571755,-0.6952688647518015,2.0071270390034686,-0.5494695288763483,-0.5424488812971668,-1.8660832598571755,1.7608429889583606,1
1.1730024691621184,1.785260176459915,1.2353908894569823,2.1473199138771433,0.7574970955849881,1.5644127320273504,1.7408167523001654,1.2353908894569832,0.44068329366355535,3
-0.23443000334988084,-0.4866075089452798,-1.8788334105223938,-0.06492934880849598,2.2570530276871645,-0.5387591920877697,-0.4810906883896464,-1.8788334105223938,3.081002684253166,1
-1.1089511513185013,0.06368933040842285,0.18350345957653874,-0.731634606056223,-0.9919848252008842,-0.7180164078124032,-0.4621798273867252,0.18350345957653935,-0.87947640163125,0
-0.3027519680349288,-0.5370934575098397,-1.9170838625180455,-0.15887418051158483,2.2570530276871645,-0.564689481154855,-0.5307661293968183,-1.9170838625180455,3.081002684253166,1
1.487283506713341,2.3507028003829857,1.2991416427830706,2.601891680182412,0.25764511821759606,2.6517937670362133,2.4063346873843945,1.2991416427830715,0.44068329366355535,3
1.0773517186030501,0.8765131022978371,1.0760140061417633,0.7836046149613384,0.7574970955849881,0.7715659587044033,0.9672856020852367,1.0760140061417642,0.44068329366355535,3
-1.1089511513185013,-1.2893340911217819,0.18350345957653874,-0.5801106839544669,-0.7420588365171881,-0.7442285478476091,-1.121466961457435,0.18350345957653935,-0.87947640163125,0
-1.1089511513185013,-1.5417638339445814,0.24725421290262492,-0.8831585281579791,-1.2419108138845802,-0.749301865273778,-1.2444682924407768,0.24725421290262556,-0.87947640163125,0
0.968036575106973,0.46252832406844585,0.7572602395113257,0.7836046149613384,0.7574970955849881,0.42348001307559396,0.5955081428304141,0.7572602395113265,0.44068329366355535,2
0.8313926457368761,1.8508919095938428,1.2672662661200265,2.601891680182412,1.2573490729523802,1.1210611591738144,1.586120020429457,1.2672662661200274,1.7608429889583606,3
2.1705031535638257,2.315362636387794,0.9485124994895887,1.6927481475718753,1.0074230842686842,4.046392357296413,2.834768744269768,0.9485124994895896,0.44068329366355535,3
-1.0542935795704622,-1.4559377213848295,0.24725421290262492,-0.731634606056223,-0.7420588365171881,-0.7414100381664042,-1.194365433681153,0.24725421290262556,-0.87947640163125,0
0.7220775022407979,-0.006990997581960908,0.4703818495439322,0.32903284865606997,-0.242206859149796,0.023533489312614262,0.14612111790262788,0.4703818495439329,-0.87947640163125,2
1.2003312550361374,0.033397761269686854,0.5022572262069764,1.6927481475718753,1.0074230842686842,0.3896578969011347,0.3465230547688457,0.5022572262069771,0.44068329366355535,2
-0.23443000334988084,-0.5875794060743996,-1.5473294932267379,-1.004377665839384,2.0071270390034686,-0.5494695288763483,-0.5424488812971668,-1.5473294932267376,1.7608429889583606,1
-0.23443000334988084,-0.5875794060743996,-1.5919550205549993,-0.9680119245349625,2.0071270390034686,-0.5494695288763483,-0.5424488812971668,-1.591955020554999,1.7608429889583606,1
0.025193462453304165,-0.5875794060743996,-1.9170838625180455,-0.9589204892088572,0.5075711069012921,-0.46519608940832075,-0.47206742472677576,-1.9170838625180455,0.44068329366355535,1
1.227660040910157,1.2602063113884918,0.5978833561961068,1.6927481475718753,0.5075711069012921,1.2191452960797462,1.3487322007177458,0.5978833561961076,0.44068329366355535,2
0.9270433962959433,-0.09281711014171286,0.7253848628482814,-0.12553891764919844,0.25764511821759606,0.12640909267659423,0.15219044998744263,0.7253848628482822,0.44068329366355535,2
0.9953653609809918,0.9673878097140447,0.9485124994895887,0.7836046149613384,1.2573490729523802,0.7402805012430286,0.9991424719013083,0.9485124994895896,1.7608429889583606,3
0.4897828223116336,0.30097328866185447,0.3747557195548018,-0.4285867618527107,-0.242206859149796,-0.01958970880982122,0.28242938824563485,0.37475571955480247,-0.87947640163125,1
-1.1772731160035497,-1.3802087985379898,-0.03962417706476854,-0.4285867618527107,-0.49213284783349204,-0.7532477788274649,-1.1768128113138008,-0.03962417706476801,-0.87947640163125,0
